price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,bedrooms^2,bathrooms^2,sqft_living^2,sqft_lot^2,floors^2,waterfront^2,view^2,condition^2,grade^2,sqft_above^2,sqft_basement^2,yr_built^2,yr_renovated^2,lat^2,long^2,sqft_living15^2,sqft_lot15^2
445000,3,2.25,2100,8201,1,0,2,3,8,1620,480,1967,0,47.5091,-122.244,2660,8712,9,5.0625,4410000,67256401,1,0,4,9,64,2624400,230400,3869089,0,2257.114583,14943.59554,7075600,75898944
260000,4,2.25,2160,8811,1,0,0,3,8,1360,800,1978,0,47.3129,-122.39,2090,8400,16,5.0625,4665600,77633721,1,0,0,9,64,1849600,640000,3912484,0,2238.510506,14979.3121,4368100,70560000
822500,5,3.5,2320,4960,2,0,0,5,7,1720,600,1926,0,47.6763,-122.352,1700,4960,25,12.25,5382400,24601600,4,0,0,25,49,2958400,360000,3709476,0,2273.029582,14970.0119,2890000,24601600
430000,4,2.5,2070,4310,2,0,0,3,7,2070,0,2004,0,47.5319,-121.85,1970,3748,16,6.25,4284900,18576100,4,0,0,9,49,4284900,0,4016016,0,2259.281518,14847.4225,3880900,14047504
212000,3,1.75,1060,7875,1,0,0,4,7,1060,0,1986,0,47.2761,-122.152,1420,7680,9,3.0625,1123600,62015625,1,0,0,16,49,1123600,0,3944196,0,2235.029631,14921.1111,2016400,58982400
660500,4,2.25,2010,9603,1,0,0,3,8,1440,570,1986,0,47.5343,-122.054,2060,9793,16,5.0625,4040100,92217609,1,0,0,9,64,2073600,324900,3944196,0,2259.509676,14897.17892,4243600,95902849
784000,3,3.5,3950,111078,1.5,0,0,3,9,2460,1490,1989,0,47.697,-122.072,2480,88500,9,12.25,15602500,12338322084,2.25,0,0,9,81,6051600,2220100,3956121,0,2275.003809,14901.57318,6150400,7832250000
453246,3,2.5,2010,2287,2,0,0,3,8,1390,620,2014,0,47.5517,-121.998,1690,1662,9,6.25,4040100,5230369,4,0,0,9,64,1932100,384400,4056196,0,2261.164173,14883.512,2856100,2762244
675000,4,3.5,2140,2278,3,0,0,3,9,2140,0,2005,0,47.6734,-122.38,1540,2285,16,12.25,4579600,5189284,9,0,0,9,81,4579600,0,4020025,0,2272.753068,14976.8644,2371600,5221225
199000,3,1.75,1320,17390,1,0,0,4,7,1320,0,1956,0,47.3257,-122.296,1550,19265,9,3.0625,1742400,302412100,1,0,0,16,49,1742400,0,3825936,0,2239.72188,14956.31162,2402500,371140225
220000,4,1.75,2020,7840,1,0,0,3,7,1010,1010,1968,0,47.3309,-122.299,1750,8140,16,3.0625,4080400,61465600,1,0,0,9,49,1020100,1020100,3873024,0,2240.214095,14957.0454,3062500,66259600
452000,4,2.25,2590,10002,1,0,0,4,8,1340,1250,1968,0,47.7689,-122.266,1550,10436,16,5.0625,6708100,100040004,1,0,0,16,64,1795600,1562500,3873024,0,2281.867807,14948.97476,2402500,108910096
382500,2,1,1190,4440,1,0,0,3,6,1190,0,1981,0,47.7135,-122.287,1060,5715,4,1,1416100,19713600,1,0,0,9,36,1416100,0,3924361,0,2276.578082,14954.11037,1123600,32661225
519950,3,2.25,1170,1249,3,0,0,3,8,1170,0,2014,0,47.6722,-122.381,1350,1310,9,5.0625,1368900,1560001,9,0,0,9,64,1368900,0,4056196,0,2272.638653,14977.10916,1822500,1716100
665000,2,1,1110,3200,1,0,0,3,7,1110,0,1925,0,47.6338,-122.358,1170,3600,4,1,1232100,10240000,1,0,0,9,49,1232100,0,3705625,0,2268.978902,14971.48016,1368900,12960000
527700,5,2.5,2820,9375,1,0,0,4,8,1550,1270,1968,0,47.5707,-122.128,2820,9375,25,6.25,7952400,87890625,1,0,0,16,64,2402500,1612900,3873024,0,2262.971498,14915.24838,7952400,87890625
205000,3,1,1610,8579,1,0,0,4,7,1010,600,1962,0,47.4563,-122.171,1610,8579,9,1,2592100,73599241,1,0,0,16,49,1020100,360000,3849444,0,2252.10041,14925.75324,2592100,73599241
420000,3,1,1060,8097,1,0,0,4,7,940,120,1923,0,47.7144,-122.351,1560,7940,9,1,1123600,65561409,1,0,0,16,49,883600,14400,3697929,0,2276.663967,14969.7672,2433600,63043600
500000,4,2.25,2030,8517,1,0,0,4,8,1380,650,1961,0,47.5495,-122.174,2230,8824,16,5.0625,4120900,72539289,1,0,0,16,64,1904400,422500,3845521,0,2260.95495,14926.48628,4972900,77862976
921500,4,2.5,3670,315374,2,0,0,4,9,3670,0,1994,0,47.7421,-122.026,2840,87991,16,6.25,13468900,99460759876,4,0,0,16,81,13468900,0,3976036,0,2279.308112,14890.34468,8065600,7742416081
890000,4,1,2550,4000,2,0,0,3,8,2370,180,1905,0,47.6354,-122.353,2200,4000,16,1,6502500,16000000,4,0,0,9,64,5616900,32400,3629025,0,2269.131333,14970.25661,4840000,16000000
430000,2,2.5,2420,60984,2,0,0,3,7,2420,0,2007,0,47.5262,-121.943,1940,193842,4,6.25,5856400,3719048256,4,0,0,9,49,5856400,0,4028049,0,2258.739686,14870.09525,3763600,37574720964
258000,5,2,2260,12500,1,0,0,4,8,1130,1130,1960,0,47.3887,-122.286,1360,18000,25,4,5107600,156250000,1,0,0,16,64,1276900,1276900,3841600,0,2245.688888,14953.8658,1849600,324000000
511000,3,1,1430,3455,1,0,0,3,7,980,450,1947,0,47.6873,-122.336,1450,4599,9,1,2044900,11937025,1,0,0,9,49,960400,202500,3790809,0,2274.078581,14966.0969,2102500,21150801
532170,3,2,1360,3090,2,0,0,3,8,1360,0,1990,0,47.6838,-122.353,1500,3090,9,4,1849600,9548100,4,0,0,9,64,1849600,0,3960100,0,2273.744782,14970.25661,2250000,9548100
560000,3,1,1110,5000,1.5,0,0,3,7,1110,0,1947,0,47.655,-122.359,1420,5000,9,1,1232100,25000000,2.25,0,0,9,49,1232100,0,3790809,0,2270.999025,14971.72488,2016400,25000000
282950,3,1,1250,8200,1,0,0,4,7,1250,0,1954,0,47.3255,-122.304,1680,8633,9,1,1562500,67240000,1,0,0,16,49,1562500,0,3818116,0,2239.70295,14958.26842,2822400,74528689
2.25E+06,4,3.25,5180,19850,2,0,3,3,12,3540,1640,2006,0,47.562,-122.162,3160,9750,16,10.5625,26832400,394022500,4,0,9,9,144,12531600,2689600,4024036,0,2262.143844,14923.55424,9985600,95062500
350000,1,1,700,5100,1,0,0,3,7,700,0,1942,0,47.679,-122.3,1010,5100,1,1,490000,26010000,1,0,0,9,49,490000,0,3771364,0,2273.287041,14957.29,1020100,26010000
215000,3,1,1180,7669,1,0,0,4,7,1180,0,1967,0,47.4479,-122.176,1190,7669,9,1,1392400,58813561,1,0,0,16,49,1392400,0,3869089,0,2251.303214,14926.97498,1416100,58813561
650000,5,3.5,3960,25245,2,0,0,3,9,2500,1460,1996,0,47.525,-122.172,2640,13675,25,12.25,15681600,637310025,4,0,0,9,81,6250000,2131600,3984016,0,2258.625625,14925.99758,6969600,187005625
320000,4,2.75,2640,7500,1,0,0,3,8,1620,1020,1967,0,47.3135,-122.369,1980,7875,16,7.5625,6969600,56250000,1,0,0,9,64,2624400,1040400,3869089,0,2238.567282,14974.17216,3920400,62015625
247000,3,2,1270,7198,1.5,0,0,3,7,1270,0,1916,2013,47.2086,-121.996,1160,7198,9,4,1612900,51811204,2.25,0,0,9,49,1612900,0,3671056,4052169,2228.651914,14883.02402,1345600,51811204
320000,4,1.75,1760,11180,1,0,0,4,8,1760,0,1968,0,47.4715,-122.118,1730,11180,16,3.0625,3097600,124992400,1,0,0,16,64,3097600,0,3873024,0,2253.543312,14912.80592,2992900,124992400
255000,5,2.25,2060,8632,1,0,0,3,7,1030,1030,1962,0,47.4877,-122.335,1010,11680,25,5.0625,4243600,74511424,1,0,0,9,49,1060900,1060900,3849444,0,2255.081651,14965.85223,1020100,136422400
438000,3,1.75,1780,9660,1,0,0,3,7,1780,0,1962,0,47.7171,-122.193,1200,9660,9,3.0625,3168400,93315600,1,0,0,9,49,3168400,0,3849444,0,2276.921632,14931.12925,1440000,93315600
900000,3,2.5,3400,16603,2,0,0,3,10,3400,0,2000,0,47.6012,-122.023,3400,12601,9,6.25,11560000,275659609,4,0,0,9,100,11560000,0,4000000,0,2265.874241,14889.61253,11560000,158785201
441000,3,2.75,1910,7280,1,0,0,3,7,1160,750,1979,0,47.7319,-122.224,1710,8152,9,7.5625,3648100,52998400,1,0,0,9,49,1345600,562500,3916441,0,2278.334278,14938.70618,2924100,66455104
420000,3,2,2020,38332,1,0,0,4,7,1010,1010,1975,0,47.4582,-122.023,2110,36590,9,4,4080400,1469342224,1,0,0,16,49,1020100,1020100,3900625,0,2252.280747,14889.61253,4452100,1338828100
370000,3,1.75,1580,7000,1,0,0,3,7,1180,400,1976,0,47.7209,-122.168,1640,7500,9,3.0625,2496400,49000000,1,0,0,9,49,1392400,160000,3904576,0,2277.284297,14925.02022,2689600,56250000
269950,2,1.75,1340,7250,1,0,0,5,5,700,640,1949,0,47.408,-122.327,1830,9750,4,3.0625,1795600,52562500,1,0,0,25,25,490000,409600,3798601,0,2247.518464,14963.89493,3348900,95062500
807100,4,2.5,2680,4499,2,0,0,3,9,2680,0,1999,0,47.565,-122.125,2920,4500,16,6.25,7182400,20241001,4,0,0,9,81,7182400,0,3996001,0,2262.429225,14914.51563,8526400,20250000
653000,3,2.5,2680,9750,1,0,0,4,8,1610,1070,1979,0,47.7028,-122.231,2480,8750,9,6.25,7182400,95062500,1,0,0,16,64,2592100,1144900,3916441,0,2275.557128,14940.41736,6150400,76562500
371500,3,2,1370,8336,1,0,0,5,7,1370,0,1964,0,47.7458,-122.331,1770,7288,9,4,1876900,69488896,1,0,0,25,49,1876900,0,3857296,0,2279.661418,14964.87356,3132900,53114944
284000,3,1.75,1560,21000,1,0,0,3,7,1560,0,1954,0,47.4776,-122.337,1070,7920,9,3.0625,2433600,441000000,1,0,0,9,49,2433600,0,3818116,0,2254.122502,14966.34157,1144900,62726400
272000,3,1.75,2160,7140,1,0,0,4,7,1670,490,1978,0,47.3026,-122.374,1930,7350,9,3.0625,4665600,50979600,1,0,0,16,49,2788900,240100,3912484,0,2237.535967,14975.39588,3724900,54022500
313000,3,1.5,1340,7912,1.5,0,0,3,7,1340,0,1955,0,47.7658,-122.339,1480,7940,9,2.25,1795600,62599744,2.25,0,0,9,49,1795600,0,3822025,0,2281.57165,14966.83092,2190400,63043600
917500,4,2.5,3880,35003,2,0,0,3,10,2570,1310,1984,0,47.6477,-122.182,3740,35230,16,6.25,15054400,1225210009,4,0,0,9,100,6604900,1716100,3936256,0,2270.303315,14928.44112,13987600,1241152900
673000,4,2.25,2590,8190,2,0,0,4,8,2590,0,1980,0,47.5619,-122.125,2260,8335,16,5.0625,6708100,67076100,4,0,0,16,64,6708100,0,3920400,0,2262.134332,14914.51563,5107600,69472225
425000,3,2.5,1120,1100,2,0,0,3,8,820,300,2008,0,47.6106,-122.31,1590,1795,9,6.25,1254400,1210000,4,0,0,9,64,672400,90000,4032064,0,2266.769232,14959.7361,2528100,3222025
399950,5,2.75,1970,5400,1,0,0,3,7,1320,650,1986,0,47.5868,-122.308,1280,2150,25,7.5625,3880900,29160000,1,0,0,9,49,1742400,422500,3944196,0,2264.503534,14959.24686,1638400,4622500
385000,3,1,1220,4800,1,0,0,3,6,1220,0,1901,0,47.6101,-122.307,1200,4800,9,1,1488400,23040000,1,0,0,9,36,1488400,0,3613801,0,2266.721622,14959.00225,1440000,23040000
269950,3,1.5,1950,7560,1,0,2,4,7,1320,630,1975,0,47.1976,-121.999,1950,8941,9,2.25,3802500,57153600,1,0,4,16,49,1742400,396900,3900625,0,2227.613446,14883.756,3802500,79941481
330000,2,1,1350,8220,1,0,0,3,7,1060,290,1949,0,47.7224,-122.358,1540,8280,4,1,1822500,67568400,1,0,0,9,49,1123600,84100,3798601,0,2277.427462,14971.48016,2371600,68558400
260000,3,2.5,1670,5797,2,0,0,3,7,1670,0,1988,0,47.3505,-122.179,1670,6183,9,6.25,2788900,33605209,4,0,0,9,49,2788900,0,3952144,0,2242.06985,14927.70804,2788900,38229489
470000,4,3,2380,5125,1.5,0,0,4,7,1680,700,1925,0,47.5384,-122.376,1410,5375,16,9,5664400,26265625,2.25,0,0,16,49,2822400,490000,3705625,0,2259.899475,14975.88538,1988100,28890625
589000,4,3,2440,9600,2,0,0,5,7,2440,0,1961,0,47.7044,-122.2,2290,9600,16,9,5953600,92160000,4,0,0,25,49,5953600,0,3845521,0,2275.709779,14932.84,5244100,92160000
163500,2,1.5,1050,3419,2,0,0,3,7,1050,0,1996,0,47.3848,-122.039,1050,3417,4,2.25,1102500,11689561,4,0,0,9,49,1102500,0,3984016,0,2245.319271,14893.51752,1102500,11675889
835000,4,2.75,3130,13412,2,0,0,3,9,2140,990,1993,0,47.6993,-122.102,2260,9984,16,7.5625,9796900,179881744,4,0,0,9,81,4579600,980100,3972049,0,2275.22322,14908.8984,5107600,99680256
1.10E+06,5,3,4090,12850,1,0,2,4,10,2090,2000,1986,0,47.6627,-122.188,2540,10270,25,9,16728100,165122500,1,0,4,16,100,4368100,4000000,3944196,0,2271.732971,14929.90734,6451600,105472900
269000,4,1.75,1490,10000,1,0,0,4,8,1100,390,1969,0,47.3099,-122.379,2190,8910,16,3.0625,2220100,100000000,1,0,0,16,64,1210000,152100,3876961,0,2238.226638,14976.61964,4796100,79388100
560000,3,2.5,1900,8744,2,0,0,3,8,1900,0,1987,0,47.62,-122.043,2030,8744,9,6.25,3610000,76457536,4,0,0,9,64,3610000,0,3948169,0,2267.6644,14894.49385,4120900,76457536
615000,4,1,1330,2400,1.5,0,0,4,6,1330,0,1901,0,47.65,-122.34,1330,4400,16,1,1768900,5760000,2.25,0,0,16,36,1768900,0,3613801,0,2270.5225,14967.0756,1768900,19360000
585188,3,2.25,2230,10026,1,0,0,3,8,1430,800,1975,0,47.6647,-122.153,2230,9340,9,5.0625,4972900,100520676,1,0,0,9,64,2044900,640000,3900625,0,2271.923626,14921.35541,4972900,87235600
305000,3,1.75,1650,9480,1,0,0,3,7,1220,430,1977,0,47.726,-122.191,1540,8400,9,3.0625,2722500,89870400,1,0,0,9,49,1488400,184900,3908529,0,2277.771076,14930.64048,2371600,70560000
166950,3,1,1190,8820,1,0,0,3,6,1190,0,1959,0,47.4616,-122.184,1230,7980,9,1,1416100,77792400,1,0,0,9,36,1416100,0,3837681,0,2252.603475,14928.92986,1512900,63680400
799000,3,2.5,2140,9897,1,0,0,4,8,2140,0,1959,0,47.5505,-122.219,2680,10083,9,6.25,4579600,97950609,1,0,0,16,64,4579600,0,3837681,0,2261.05005,14937.48396,7182400,101666889
400000,3,2.5,2180,7508,1,0,0,4,7,1420,760,1962,0,47.7606,-122.336,1900,7818,9,6.25,4752400,56370064,1,0,0,16,49,2016400,577600,3849444,0,2281.074912,14966.0969,3610000,61121124
230000,3,1,1060,10228,1,0,0,3,7,1060,0,1948,0,47.7481,-122.3,1570,10228,9,1,1123600,104611984,1,0,0,9,49,1123600,0,3794704,0,2279.881054,14957.29,2464900,104611984
256883,3,2.5,1690,5025,2,0,0,3,8,1690,0,2003,0,47.2779,-122.347,2550,5001,9,6.25,2856100,25250625,4,0,0,9,64,2856100,0,4012009,0,2235.199828,14968.78841,6502500,25010001
423000,4,2,1970,6480,1.5,0,0,5,7,1130,840,1920,0,47.5511,-122.312,1500,6480,16,4,3880900,41990400,2.25,0,0,25,49,1276900,705600,3686400,0,2261.107111,14960.22534,2250000,41990400
465000,3,2.5,2150,4084,2,0,0,3,8,2150,0,2007,0,47.5488,-122.372,1750,2385,9,6.25,4622500,16679056,4,0,0,9,64,4622500,0,4028049,0,2260.888381,14974.90638,3062500,5688225
440000,3,2.5,1910,66211,2,0,0,3,7,1910,0,1997,0,47.5385,-121.911,2330,67268,9,6.25,3648100,4383896521,4,0,0,9,49,3648100,0,3988009,0,2259.908982,14862.29192,5428900,4524983824
385000,3,1.75,1350,155073,1,0,0,4,7,1350,0,1969,0,47.4058,-121.994,1560,50965,9,3.0625,1822500,24047635329,1,0,0,16,49,1822500,0,3876961,0,2247.309874,14882.53604,2433600,2597431225
210000,3,1,860,11725,1,0,0,4,6,860,0,1943,0,47.5093,-122.184,1300,9514,9,1,739600,137475625,1,0,0,16,36,739600,0,3775249,0,2257.133586,14928.92986,1690000,90516196
297000,3,2.5,1940,14952,2,0,0,3,8,1940,0,1994,0,47.3777,-122.165,2030,10450,9,6.25,3763600,223562304,4,0,0,9,64,3763600,0,3976036,0,2244.646457,14924.28723,4120900,109202500
470000,3,1,1010,5000,1,0,0,3,7,1010,0,1952,0,47.675,-122.394,1680,5000,9,1,1020100,25000000,1,0,0,9,49,1020100,0,3810304,0,2272.905625,14980.29124,2822400,25000000
226500,3,1.5,1300,7370,1,0,0,4,7,900,400,1976,0,47.3025,-122.37,1430,7500,9,2.25,1690000,54316900,1,0,0,16,49,810000,160000,3904576,0,2237.526506,14974.4169,2044900,56250000
274250,3,1,910,8450,1,0,0,4,6,910,0,1962,0,47.4787,-122.158,1400,8040,9,1,828100,71402500,1,0,0,16,36,828100,0,3849444,0,2254.226954,14922.57696,1960000,64641600
840000,4,1.75,2480,11010,1,0,0,4,9,1630,850,1966,0,47.5378,-122.219,2770,10744,16,3.0625,6150400,121220100,1,0,0,16,81,2656900,722500,3865156,0,2259.842429,14937.48396,7672900,115433536
677900,3,2.5,2440,4587,2,0,0,3,8,2440,0,2010,0,47.7073,-122.114,2750,4587,9,6.25,5953600,21040569,4,0,0,9,64,5953600,0,4040100,0,2275.986473,14911.829,7562500,21040569
425000,3,1,1010,5864,1,0,0,3,7,1010,0,1915,0,47.5733,-122.381,1290,5000,9,1,1020100,34386496,1,0,0,9,49,1020100,0,3667225,0,2263.218873,14977.10916,1664100,25000000
180250,2,0.75,900,9600,1,0,0,3,6,900,0,1941,0,47.4604,-122.339,1250,14280,4,0.5625,810000,92160000,1,0,0,9,36,810000,0,3767481,0,2252.489568,14966.83092,1562500,203918400
464000,6,3,2300,3404,2,0,0,3,7,1600,700,1920,1994,47.7067,-122.343,1560,1312,36,9,5290000,11587216,4,0,0,9,49,2560000,490000,3686400,3976036,2275.929225,14967.80965,2433600,1721344
320000,4,2.25,1550,7579,2,0,0,3,8,1550,0,1993,0,47.354,-122.047,1630,6397,16,5.0625,2402500,57441241,4,0,0,9,64,2402500,0,3972049,0,2242.401316,14895.47021,2656900,40921609
625504,3,2.25,1270,1566,2,0,0,3,8,1060,210,2014,0,47.6647,-122.284,1160,1327,9,5.0625,1612900,2452356,4,0,0,9,64,1123600,44100,4056196,0,2271.923626,14953.37666,1345600,1760929
592500,4,2.5,2240,12032,1,0,0,3,9,2240,0,1983,0,47.6143,-122.017,2520,12368,16,6.25,5017600,144769024,1,0,0,9,81,5017600,0,3932289,0,2267.121564,14888.14829,6350400,152967424
465000,3,2.5,2714,17936,2,0,0,3,9,2714,0,2005,0,47.3185,-122.275,2590,18386,9,6.25,7365796,321700096,4,0,0,9,81,7365796,0,4020025,0,2239.040442,14951.17563,6708100,338044996
477000,4,2.75,1720,6270,2,0,0,3,8,1720,0,1978,0,47.5458,-122.268,2130,8700,16,7.5625,2958400,39312900,4,0,0,9,64,2958400,0,3912484,0,2260.603098,14949.46382,4536900,75690000
280000,2,1,850,16400,1,0,0,3,6,850,0,1923,0,47.4889,-122.299,1100,14459,4,1,722500,268960000,1,0,0,9,36,722500,0,3697929,0,2255.195623,14957.0454,1210000,209062681
1.51E+06,5,3,3300,33474,1,0,3,3,9,1870,1430,1957,1991,47.5673,-122.21,3836,20953,25,9,10890000,1120508676,1,0,9,9,81,3496900,2044900,3829849,3964081,2262.648029,14935.2841,14714896,439028209
445838,3,2.5,2250,5692,2,0,0,3,8,2250,0,2000,0,47.5133,-122.379,1320,5390,9,6.25,5062500,32398864,4,0,0,9,64,5062500,0,4000000,0,2257.513677,14976.61964,1742400,29052100
1.07E+06,2,2.25,3900,14864,1,0,3,3,8,1950,1950,1947,0,47.5884,-122.291,2580,5184,4,5.0625,15210000,220938496,1,0,9,9,64,3802500,3802500,3790809,0,2264.655815,14955.08868,6656400,26873856
467000,2,1.5,1320,10800,1,0,0,4,8,1320,0,1947,0,47.7145,-122.367,2120,12040,4,2.25,1742400,116640000,1,0,0,16,64,1742400,0,3790809,0,2276.67351,14973.68269,4494400,144961600
686000,4,2.5,2760,6440,2,0,0,3,10,2760,0,1999,0,47.5836,-122.026,3070,8127,16,6.25,7617600,41473600,4,0,0,9,100,7617600,0,3996001,0,2264.198989,14890.34468,9424900,66048129
279950,3,2,1750,9750,1,0,0,3,7,1350,400,1961,0,47.398,-122.299,1900,10125,9,4,3062500,95062500,1,0,0,9,49,1822500,160000,3845521,0,2246.570404,14957.0454,3610000,102515625
527000,4,2.25,2330,19436,2,0,0,3,8,2330,0,1987,0,47.7663,-122.215,1910,10055,16,5.0625,5428900,377758096,4,0,0,9,64,5428900,0,3948169,0,2281.619416,14936.50623,3648100,101103025
325000,3,2.25,2220,16020,1,0,0,4,8,1780,440,1966,0,47.3758,-122.217,2080,9583,9,5.0625,4928400,256640400,1,0,0,16,64,3168400,193600,3865156,0,2244.466426,14936.99509,4326400,91833889
328000,3,2.25,2020,8379,2,0,0,3,7,2020,0,1994,0,47.3828,-122.023,2020,8031,9,5.0625,4080400,70207641,4,0,0,9,49,4080400,0,3976036,0,2245.129736,14889.61253,4080400,64496961
390000,3,2.25,1250,7500,1,0,0,5,7,1250,0,1942,0,47.5123,-122.373,1280,7392,9,5.0625,1562500,56250000,1,0,0,25,49,1562500,0,3771364,0,2257.418651,14975.15113,1638400,54641664
479950,2,2,1510,6516,1,0,0,3,8,1510,0,2005,0,47.7076,-122.013,1640,6009,4,4,2280100,42458256,1,0,0,9,64,2280100,0,4020025,0,2276.015098,14887.17217,2689600,36108081
264950,4,2.25,1720,9753,1,0,0,4,7,1120,600,1978,0,47.2922,-122.371,1510,9753,16,5.0625,2958400,95121009,1,0,0,16,49,1254400,360000,3912484,0,2236.552181,14974.66164,2280100,95121009
235000,3,1,1430,15246,1,0,0,4,7,980,450,1961,0,47.4075,-122.214,1960,13068,9,1,2044900,232440516,1,0,0,16,49,960400,202500,3845521,0,2247.471056,14936.2618,3841600,170772624
516500,3,2.5,1480,4729,2,0,0,3,7,1480,0,2004,0,47.6794,-122.034,2250,4729,9,6.25,2190400,22363441,4,0,0,9,49,2190400,0,4016016,0,2273.325184,14892.29716,5062500,22363441
655000,2,1.75,1450,15798,2,1,4,3,7,1230,220,1915,1978,47.4497,-122.375,2030,13193,4,3.0625,2102500,249576804,4,1,16,9,49,1512900,48400,3667225,3912484,2251.47403,14975.64063,4120900,174055249
500000,4,2.75,2280,15347,1,0,0,5,7,2280,0,1960,0,47.5218,-122.164,2280,15347,16,7.5625,5198400,235530409,1,0,0,25,49,5198400,0,3841600,0,2258.321475,14924.0429,5198400,235530409
315000,6,2.75,2940,7350,1,0,0,3,8,1780,1160,1978,0,47.3103,-122.339,2120,8236,36,7.5625,8643600,54022500,1,0,0,9,64,3168400,1345600,3912484,0,2238.264486,14966.83092,4494400,67831696
213000,2,1,1000,10200,1,0,0,3,6,1000,0,1961,0,47.5687,-121.899,1150,13702,4,1,1000000,104040000,1,0,0,9,36,1000000,0,3845521,0,2262.78122,14859.3662,1322500,187744804
475000,3,1.5,2480,5280,1.5,0,0,5,7,1620,860,1947,0,47.5575,-122.303,2090,4800,9,2.25,6150400,27878400,2.25,0,0,25,49,2624400,739600,3790809,0,2261.715806,14958.02381,4368100,23040000
1.03E+06,5,4,3760,28040,2,0,0,3,10,3760,0,1983,0,47.6489,-122.183,3430,35096,25,16,14137600,786241600,4,0,0,9,100,14137600,0,3932289,0,2270.417671,14928.68549,11764900,1231729216
416000,3,2,2220,94300,1,0,0,5,7,1640,580,1976,0,47.3459,-121.95,2070,80100,9,4,4928400,8892490000,1,0,0,25,49,2689600,336400,3904576,0,2241.634247,14871.8025,4284900,6416010000
410000,4,1,1970,4740,1.5,0,0,3,7,1670,300,1904,2005,47.6136,-122.303,1510,4740,16,1,3880900,22467600,2.25,0,0,9,49,2788900,90000,3625216,4020025,2267.054905,14958.02381,2280100,22467600
800000,3,3.5,3830,221284,2,0,0,3,10,3530,300,1993,0,47.7641,-122.023,2920,148539,9,12.25,14668900,48966608656,4,0,0,9,100,12460900,90000,3972049,0,2281.409249,14889.61253,8526400,22063834521
472000,6,2.5,4410,14034,1,0,2,4,9,2350,2060,1965,0,47.3376,-122.324,2600,13988,36,6.25,19448100,196953156,1,0,4,16,81,5522500,4243600,3861225,0,2240.848374,14963.16098,6760000,195664144
225000,3,1.75,1430,8505,1,0,0,4,7,1430,0,1968,0,47.3173,-122.319,1190,8640,9,3.0625,2044900,72335025,1,0,0,16,49,2044900,0,3873024,0,2238.926879,14961.93776,1416100,74649600
210000,2,1,830,6000,1,0,0,3,6,830,0,1940,0,47.5308,-122.376,830,4960,4,1,688900,36000000,1,0,0,9,36,688900,0,3763600,0,2259.176949,14975.88538,688900,24601600
455000,2,1,1430,5000,1.5,0,0,2,7,1430,0,1925,0,47.6727,-122.299,1450,3750,4,1,2044900,25000000,2.25,0,0,4,49,2044900,0,3705625,0,2272.686325,14957.0454,2102500,14062500
225000,3,1,1300,8316,1,0,0,4,6,1300,0,1954,0,47.3221,-122.216,1260,8316,9,1,1690000,69155856,1,0,0,16,36,1690000,0,3818116,0,2239.381148,14936.75066,1587600,69155856
480000,2,1,1030,3060,1,0,2,4,7,790,240,1918,0,47.6779,-122.353,1390,3060,4,1,1060900,9363600,1,0,4,16,49,624100,57600,3678724,0,2273.182148,14970.25661,1932100,9363600
363000,3,2.5,2740,11872,2,0,0,3,9,2740,0,1990,0,47.3076,-122.395,2570,10377,9,6.25,7507600,140944384,4,0,0,9,81,7507600,0,3960100,0,2238.009018,14980.53603,6604900,107682129
2.40E+06,4,2.5,3650,8354,1,1,4,3,9,1830,1820,2000,0,47.6338,-122.072,3120,18841,16,6.25,13322500,69789316,1,1,16,9,81,3348900,3312400,4000000,0,2268.978902,14901.57318,9734400,354983281
181000,2,1.5,720,5120,1,0,0,3,6,720,0,1954,0,47.5218,-122.357,1150,2566,4,2.25,518400,26214400,1,0,0,9,36,518400,0,3818116,0,2258.321475,14971.23545,1322500,6584356
250000,4,2,2010,7312,1,0,0,4,7,2010,0,1976,0,47.2785,-122.213,2010,7650,16,4,4040100,53465344,1,0,0,16,49,4040100,0,3904576,0,2235.256562,14936.01737,4040100,58522500
481000,3,1.75,1560,3000,1,0,0,4,6,770,790,1918,0,47.6846,-122.345,1390,3000,9,3.0625,2433600,9000000,1,0,0,16,36,592900,624100,3678724,0,2273.821077,14968.29903,1932100,9000000
260000,3,2,1810,7209,1,0,0,4,7,1240,570,1978,0,47.3656,-122.278,1750,7209,9,4,3276100,51969681,1,0,0,16,49,1537600,324900,3912484,0,2243.500063,14951.90928,3062500,51969681
455000,4,2.5,3360,7685,2,0,0,3,9,3360,0,2001,0,47.4369,-122.111,3060,6567,16,6.25,11289600,59059225,4,0,0,9,81,11289600,0,4004001,0,2250.259482,14911.09632,9363600,43125489
415000,3,2.25,1510,36224,2,0,0,3,8,1510,0,1991,0,47.4616,-121.711,1730,36224,9,5.0625,2280100,1312178176,4,0,0,9,64,2280100,0,3964081,0,2252.603475,14813.56752,2992900,1312178176
349500,3,1,1400,3538,1,0,0,3,7,800,600,1953,0,47.5405,-122.27,1620,6331,9,1,1960000,12517444,1,0,0,9,49,640000,360000,3814209,0,2260.09914,14949.9529,2624400,40081561
